url,name,address,city,state,phone
http://mindysavarddenturologiste.ca/,Clinique De Denturologie Mindy,"22 Rte Forestière, Les Escoumins, QC G0T 1K0, Canada",QC G0T 1K0,Canada,+1 418-233-3380
https://dentiste-st-antonin.com/,Clinique Dentaire Saint-Antonin,"55 Rue Principale, Saint-Antonin, QC G0L 2J0, Canada",QC G0L 2J0,Canada,+1 418-867-9898
http://www.dentistebelzile.ca/,Belzile Jean-Yves Dr,"97 Rue Notre Dame O, Trois-Pistoles, QC G0L 4K0, Canada",QC G0L 4K0,Canada,+1 418-851-3092
https://www.centredentairedeschenes.net/,Centre Dentaire Deschenes,"35 Rue St Louis Local 301, Rivière-du-Loup, Quebec G5R 0S5, Canada",Quebec G5R 0S5,Canada,+1 418-860-3368
https://cliniquedentairegl.com/,Clinique Dentaire Geneviève Lafrance,"290 Bd de l'Hôtel de Ville #100, Rivière-du-Loup, QC G5R 5C6, Canada",QC G5R 5C6,Canada,+1 418-867-2260
https://cdkamouraska.ca/,Jill Laroche Paquet DDS,"650 Rue Taché, Saint-Pascal, QC G0L 3Y0, Canada",QC G0L 3Y0,Canada,+1 418-492-9799
https://www.cliniquecotemichaud.ca/,Clinique Dentaire Denis Gagnon,"55 2e Avenue, Forestville, QC G0T 0A9, Canada",QC G0T 0A9,Canada,+1 418-587-4292
http://www.ericbretondentiste.com/,Clinique Dentaire Disraeli,"1242 Av. Champlain, Disraeli, QC G0N 1E0, Canada",QC G0N 1E0,Canada,+1 418-449-1800
https://www.cisss-bsl.gouv.qc.ca/,Results,"110 Rue Pelletier, Les Méchins, QC G0J 1T0, Canada",QC G0J 1T0,Canada,+1 418-729-3737
http://www.centredentairemontcalm.com/,Results,"835 Boulevard René-Lévesque O, Québec, QC G1S 1T4, Canada",QC G1S 1T4,Canada,+1 418-681-3836
http://www.cdbdc.ca/,Results,"103 Chemin Cyr N, New Richmond, QC G0C 2B0, Canada",QC G0C 2B0,Canada,+1 418-392-5064
