url,name,address,city,state,phone
https://centresdentairescharlevoix.com/,Results,"67 Rue Ambroise Fafard, Baie-Saint-Paul, QC G3Z 2J7, Canada",QC G3Z 2J7,Canada,+1 418-435-2434
https://sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=1780,Results,"25 Chem. de la Trav., Saint-Bernard-sur-Mer, QC G0A 3J0, Canada",QC G0A 3J0,Canada,+1 418-438-2788
https://cliniquedentaireturcotte.ca/,Clinique dentaire Turcotte,"43 Bd Raymond Mailloux, Baie-Saint-Paul, QC G3Z 1W2, Canada",QC G3Z 1W2,Canada,+1 418-435-3648
http://www.dentistesquebec.org/fra/cliniques/clinique-dentaire-yvon-turcotte.asp,Clinique Dentaire Yvon Turcotte Inc,"43 Bd Raymond Mailloux, Baie-Saint-Paul, QC G3Z 1W2, Canada",QC G3Z 1W2,Canada,+1 418-435-3648
https://www.familiprix.com/fr/pharmacies/dominic-dorion-b91dc0e1-e8dd-4a34-866b-cd522274b035,Pharmacie Dominic Dorion (Isle-aux-Coudres),"23 Chem. de la Trav., Saint-Bernard-sur-Mer, QC G0A 3J0, Canada",QC G0A 3J0,Canada,+1 418-438-2148
https://odontys.ca/cliniques-dentaires/neufchatel/?utm_campaign=google-my-business,Results,"9465 Bd de l'Ormière #201, Québec, QC G2B 3K7, Canada",QC G2B 3K7,Canada,+1 418-842-5551
http://www.cliniquedentairewestisland.com/,Results,"6361 Trans-Canada Hwy #102, Pointe-Claire, Quebec H9R 5A5, Canada",Quebec H9R 5A5,Canada,+1 514-624-8000
https://www.centredentairedrapeaubouchard.com/,Results,"10516 Bd Sainte-Anne bureau 200, Sainte-Anne-de-Beaupré, QC G0A 3C0, Canada",QC G0A 3C0,Canada,+1 418-827-8337
https://www.cliniquedentairejfcloutier.com/,Results,"700 Rte du Président-Kennedy bureau 201, Pintendre, QC G6C 1E2, Canada",QC G6C 1E2,Canada,+1 418-833-8585
http://westislandfamilydental.ca/,Results,"201, 3400 Rue du Marché, Dollard-Des Ormeaux, Quebec H9B 2Y1, Canada",Quebec H9B 2Y1,Canada,+1 514-683-2010
http://www.lakedentaire.com/,Results,"4057 Boul. Saint-Jean #100, Dollard-Des Ormeaux, Quebec H9G 2R4, Canada",Quebec H9G 2R4,Canada,+1 514-819-9292
https://www.cliniquedentairepointeclaire.com/,Results,"250, 1 Holiday Ave, Pointe-Claire, Quebec H9R 5N3, Canada",Quebec H9R 5N3,Canada,+1 514-697-7391
https://www.drtinadorfman.ca/site/home?utm_source=G&utm_medium=LPM&utm_campaign=DentalCorp,Results,"6600 Trans-Canada Hwy Ste 801, Pointe-Claire, Quebec H9R 4S2, Canada",Quebec H9R 4S2,Canada,+1 438-544-9271
https://dentistddo.com/,Results,"3633 Bd des Sources #215, Dollard-Des Ormeaux, Quebec H9B 2K4, Canada",Quebec H9B 2K4,Canada,+1 514-684-9198
https://www.homehardware.ca/store/25563?utm_source=google&utm_medium=organic_search&utm_campaign=local_seo&utm_content=25563,Results,"1233 Chem. des Coudriers, Saint-Bernard-sur-Mer, QC G0A 3J0, Canada",QC G0A 3J0,Canada,+1 418-438-2408
https://www.dentisteids.com/,Results,"1 Pl. du Commerce #100, Verdun, Quebec H3E 1A2, Canada",Quebec H3E 1A2,Canada,+1 514-769-3939
https://centredentairedescedres.com/,Results,"208 Chem. Saint-Féréol, Les Cèdres, QC J7T 1J3, Canada",QC J7T 1J3,Canada,+1 450-200-4200
