url,name,address,city,state,phone
https://www.cliniquesamuelholland.com/site/accueil?utm_source=G&utm_medium=LPM&utm_campaign=DentalCorp,Results,"1245 Ch Ste-Foy #35, Québec City, Quebec G1S 4P2, Canada",Quebec G1S 4P2,Canada,+1 581-701-9522
https://www.cdquartier.com/site/accueil?utm_source=G&utm_medium=LPM&utm_campaign=DentalCorp,Results,"21 Bd René-Lévesque E, Québec, QC G1R 2A9, Canada",QC G1R 2A9,Canada,+1 581-702-2796
https://www.cliniquestlouis.ca/site/accueil?utm_source=G&utm_medium=LPM&utm_campaign=DentalCorp,Results,"1595 Chem. Saint-Louis, Québec, QC G1S 1G4, Canada",QC G1S 1G4,Canada,+1 581-704-4228
http://www.centredentairelafontaine.com/,Results,"1065 R. Sherbrooke E, Montréal, QC H2L 1L3, Canada",QC H2L 1L3,Canada,+1 514-526-4141
https://www.centredentairestefoy.com/,Results,"2145 Ch Ste-Foy, Québec, QC G1V 1S1, Canada",QC G1V 1S1,Canada,+1 418-683-3368
https://centreslapointe.com/site/quebec/?utm_source=GMB_Listing&utm_medium=organic&utm_campaign=GMB,Results,"845 Bd René-Lévesque E, Québec, QC G1S 1T4, Canada",QC G1S 1T4,Canada,+1 514-527-6468
https://www.stationdentaire.com/,Results,"98A Av. de l'Église, Saint-Sauveur, QC J0R 1R4, Canada",QC J0R 1R4,Canada,+1 450-240-0088
http://www.masantedentaire.net/,Results,"750 Rue Saint-Vallier O, Québec, QC G1N 1E1, Canada",QC G1N 1E1,Canada,+1 418-780-0880
http://www.cliniquelefrancois.com/,Results,"1154 3e Ave, Québec City, Quebec G1L 2X6, Canada",Quebec G1L 2X6,Canada,+1 418-523-9026
http://centredesanteneuville.com/?c=fiche_hugues_fontaine,Results,"578 Rte 138, Neuville, QC G0A 2R0, Canada",QC G0A 2R0,Canada,+1 418-876-2274
http://www.centredentairemontcalm.com/,Results,"835 Boulevard René-Lévesque O, Québec, QC G1S 1T4, Canada",QC G1S 1T4,Canada,+1 418-681-3836
http://dentistesdurepos.com/,Results,"63 Rue Boisclerc, Québec, QC G1L 1Z1, Canada",QC G1L 1Z1,Canada,+1 418-523-3144
https://centreslapointe.com/site/quebec-neufchatel/?utm_source=GMB_Listing&utm_medium=organic&utm_campaign=GMB,Results,"9195 Bd de l'Ormière #100, Québec City, Quebec G2B 3K2, Canada",Quebec G2B 3K2,Canada,+1 514-527-6468
