url,name,address,city,state,phone
http://www.espacedentairemd.com/,Results,"4055 Bd Dagenais O, Laval, QC H7R 1L2, Canada",QC H7R 1L2,Canada,+1 450-625-2030
http://www.cliniquedentairefournierfortin.ca/,Results,"5632 Avenue du Pont N, Alma, QC G8E 1W1, Canada",QC G8E 1W1,Canada,+1 418-347-2000
http://www.infodentiste.ca/,Results,"4870 Bd des Forges, Trois-Rivières, QC G8Y 1W9, Canada",QC G8Y 1W9,Canada,+1 819-373-1313
https://www.delisledental.com/site/home?utm_source=G&utm_medium=LPM&utm_campaign=DentalCorp,Results,"1560 Yonge St Suite 200, Toronto, ON M4T 2S9, Canada",ON M4T 2S9,Canada,+1 437-367-1082
https://www.implantquebec.com/,Results,"3105 Bd Hochelaga, Québec, QC G1W 2P9, Canada",QC G1W 2P9,Canada,+1 418-658-5177
https://ivoire.ca/cliniques/alma/,Results,"Bd Auger E, Alma, QC G8B 2T7, Canada",QC G8B 2T7,Canada,
http://www.delisledentalsk.ca/,Results,"213 1 St W, Delisle, SK S0L 0P0, Canada",SK S0L 0P0,Canada,+1 306-493-1006
https://www.familiprix.com/fr/pharmacies/c54ae068-cc0b-4c1c-9751-6503d1ba7a06?utm_source=gmb&utm_medium=organic&utm_campaign=lpm,Results,"92 Rue Joseph W. Fleury, Alma, QC G8E 2K1, Canada",QC G8E 2K1,Canada,+1 418-347-4646
http://www.le-dentalis.ca/,Results,"1639 Sherbrooke St W, Montreal, Quebec H3H 1E2, Canada",Quebec H3H 1E2,Canada,+1 514-687-9907
https://www.dentisteids.com/,Results,"1 Pl. du Commerce #100, Verdun, Quebec H3E 1A2, Canada",Quebec H3E 1A2,Canada,+1 514-769-3939
https://www.facebook.com/profile.php?id=61556103196208&mibextid=PlNXYD,Results,"188 Bd de Quen, Alma, QC G8B 5N3, Canada",QC G8B 5N3,Canada,+1 418-668-3368
http://www.dentisteberthier.com/,Centre Dentaire Berthier et Ass,"340 Rue Collard, Alma, QC G8B 1M9, Canada",QC G8B 1M9,Canada,+1 418-668-8888
https://www.centredentairestefoy.com/,Centre Dentaire Ste-Foy,"2145 Ch Ste-Foy, Québec, QC G1V 1S1, Canada",QC G1V 1S1,Canada,+1 418-683-3368
https://www.cliniquedentairemalessard.com/,Results,"1097 Bd de la Chaudière suite 200, Québec, QC G1Y 3T4, Canada",QC G1Y 3T4,Canada,+1 418-953-5508
https://www.centredentairevl.ca/site/accueil,Results,"11650 Boulevard St Claude, Québec, QC G2B 1H2, Canada",QC G2B 1H2,Canada,+1 418-842-1166
http://www.centredentairemontcalm.com/,Montcalm Dental Clinic,"835 Boulevard René-Lévesque O, Québec, QC G1S 1T4, Canada",QC G1S 1T4,Canada,+1 418-681-3836
