url,name,address,city,state,phone
https://www.odontos.ca/?utm_source=google&utm_medium=organic&utm_campaign=gmb,Odontos Santé Sourire (anciennement Centre dentaire Audet),"3520 Rue de l'Hêtrière bureau 203, Saint-Augustin-de-Desmaures, QC G3A 0B4, Canada",QC G3A 0B4,Canada,+1 418-659-4898
http://www.bouchardgoulet.com/,Clinique Dentaire Hélène Bouchard,"1130 Av. Bergeron, Saint-Agapit, QC G0S 1Z0, Canada",QC G0S 1Z0,Canada,+1 418-888-3934
https://cliniquedentaireamelielessard.com/,Amélie Lessard Dental Clinic,"989 Rte des Rivières suite 100, Saint-Nicolas, QC G7A 0P6, Canada",QC G7A 0P6,Canada,+1 418-831-7878
https://odontys.ca/cliniques-dentaires/sainte-croix/?utm_campaign=google-my-business,Centre dentaire et d’implantologie Sainte-Croix | Odontys.ca,"6509 Rue Principale, Sainte-Croix, QC G0S 2H0, Canada",QC G0S 2H0,Canada,+1 418-926-3180
https://www.dentistesetcie.com/,Dentistes & Cie,"1175 Av. Lavigerie, Québec, QC G1V 4P1, Canada",QC G1V 4P1,Canada,+1 418-653-5412
https://www.laserdentairegignac.com/,Centre de Laser Dentaire Carole Gignac,"334 Rte 138, Saint-Augustin-de-Desmaures, QC G3A 1G8, Canada",QC G3A 1G8,Canada,+1 418-878-3737
https://www.cliniquedentairejuliesylvain.com/,Clinique Dentaire Julie Sylvain,"845 Rte Marie-Victorin, Lévis, QC G7A 3S8, Canada",QC G7A 3S8,Canada,+1 418-831-1112
https://www.cliniquestlouis.ca/site/accueil?utm_source=G&utm_medium=LPM&utm_campaign=DentalCorp,Clinique Dentaire St-Louis,"1595 Chem. Saint-Louis, Québec, QC G1S 1G4, Canada",QC G1S 1G4,Canada,+1 581-704-4228
http://www.genevievehoule.com/,Clinique dentaire Geneviève Houle,"69 Rue du Collège, Pont-Rouge, QC G3H 0J4, Canada",QC G3H 0J4,Canada,+1 418-873-3345
https://www.centredentairestefoy.com/,Centre Dentaire Ste-Foy,"2145 Ch Ste-Foy, Québec, QC G1V 1S1, Canada",QC G1V 1S1,Canada,+1 418-683-3368
https://www.cliniquesamuelholland.com/site/accueil?utm_source=G&utm_medium=LPM&utm_campaign=DentalCorp,Centre Dentaire de la Cité Verte - DÉMÉNAGÉ,"1245 Ch Ste-Foy Suite #35, Québec, QC G1S 4P2, Canada",QC G1S 4P2,Canada,+1 418-688-0123
https://www.centredentairegarongodbout.com/,Centre Dentaire Garon Godbout,"9335 Bd du Centre-Hospitalier, Charny, QC G6X 1L6, Canada",QC G6X 1L6,Canada,+1 418-832-7784
http://cliniquedentaireqg.com/,Clinique Dentaire Gaudreault Galvis Bilodeau,"990 Rte de l'Église local 405, Québec, QC G1V 3V5, Canada",QC G1V 3V5,Canada,+1 418-651-3201
http://www.cliniquedentairemaguire.com/,Maguire Dental Clinic,"1415 Av. Maguire Ste 120, Québec, QC G1T 1Z3, Canada",QC G1T 1Z3,Canada,+1 418-527-2516
http://cliniquedentairelaperriere.ca/,Dental Clinic Laperrière,"303 Pierre-Bertrand Blvd, Québec City, Quebec G1M 3L7, Canada",Quebec G1M 3L7,Canada,+1 418-681-8141
https://jacques-cie.com/,Clinique dentaire et d'implantologieAndréNormand,"1379 Ch Ste-Foy #201, Québec City, Quebec G1S 2N2, Canada",Quebec G1S 2N2,Canada,+1 418-682-6600
http://www.411sante.com/dentiste/quebec/sainte-foy-1/dentiste-sainte-foy.htm,Claudia Sirois Dental Center,"2480 Ch Ste-Foy #290, Québec City, Quebec G1V 1T6, Canada",Quebec G1V 1T6,Canada,+1 418-658-3368
https://www.drmasse.com/site/accueil?utm_source=G&utm_medium=LPM&utm_campaign=DentalCorp,Centre dentaire Masse,"2780 Bd Masson Ste 200, Québec, QC G1P 1J6, Canada",QC G1P 1J6,Canada,+1 581-702-4539
https://www.dentistescite.com/site/accueil?utm_source=G&utm_medium=LPM&utm_campaign=DentalCorp,Dentistes de la Cité,"2600 Boul Laurier #171, Québec City, Quebec G1V 4T3, Canada",Quebec G1V 4T3,Canada,+1 418-657-3368
http://www.centredentairevaillancourt.ca/,Centre Dentaire Vaillancourt,"6385 Wilfrid-Hamel Blvd, L'Ancienne-Lorette, Quebec G2E 5W2, Canada",Quebec G2E 5W2,Canada,+1 418-871-3535
https://centreslapointe.com/site/quebec-neufchatel/?utm_source=GMB_Listing&utm_medium=organic&utm_campaign=GMB,Lapointe Neufchatel,"9195 Bd de l'Ormière #100, Québec City, Quebec G2B 3K2, Canada",Quebec G2B 3K2,Canada,+1 514-527-6468
http://www.cliniquedentairegrenon.ca/,Clinique Dentaire Grenon,"303 Chem. des Patriotes, Sorel-Tracy, QC J3P 2M1, Canada",QC J3P 2M1,Canada,+1 450-746-0055
http://villaespaceparo.ca/,Villa - Espace paro,"1440 Rue Cyrille-Duquet Bur 300, Québec, QC G1N 2E5, Canada",QC G1N 2E5,Canada,+1 418-659-7779
http://dentistesoreltracy.com/,Mon Dentiste Sorel-Tracy (Clinique Dentaire Fortin-Gouin Vertefeuille),"340 Bd Gagné, Sorel-Tracy, QC J3P 5V8, Canada",QC J3P 5V8,Canada,+1 450-742-9449
https://www.larodentaire.ca/,LARO - Centre Dentaire Taniata,"880 Av. Taniata #201, Lévis, QC G6Z 2E2, Canada",QC G6Z 2E2,Canada,+1 418-839-7558
https://centreslapointe.com/site/cap-rouge/?utm_source=GMB_Listing&utm_medium=organic&utm_campaign=GMB,Lapointe Cap-Rouge,"990 Bd de la Chaudière Suite 150, Cap-Rouge, Quebec G1X 4M8, Canada",Quebec G1X 4M8,Canada,+1 514-527-6468
https://www.cliniquedentaireseptiles.com/site/accueil?utm_source=G&utm_medium=LPM&utm_campaign=DentalCorp,Clinique Dentaire Centre-Ville Sept-Îles,"1005 Bd Laure, Sept-Îles, QC G4R 4S6, Canada",QC G4R 4S6,Canada,+1 581-809-9021
https://centreslapointe.com/site/quebec/?utm_source=GMB_Listing&utm_medium=organic&utm_campaign=GMB,Lapointe Québec,"845 Bd René-Lévesque E, Québec, QC G1S 1T4, Canada",QC G1S 1T4,Canada,+1 514-527-6468
http://www.baron-denturologistes.com/,Baron Marc,"1855 Rte des Rivières #150, Lévis, QC G7A 4X8, Canada",QC G7A 4X8,Canada,+1 418-831-2910
https://www.marisol-vargas-sanchez.ca/,Soins d'hygiène dentaire Marisol Vargas Sanchez HD,"2685 Bd Casavant O Ste 215C, Saint-Hyacinthe, QC J2S 8B8, Canada",QC J2S 8B8,Canada,+1 438-868-9096
http://www.cliniquedentaireseo.com/,Clinique dentaire St-Élie d'Orford,"6045 Chem. de Saint-Élie #3, Sherbrooke, QC J1R 0P5, Canada",QC J1R 0P5,Canada,+1 819-829-3900
https://cliniquedentairesoreltracy.com/,Clinique Dentaire Sorel-Tracy,"3825 Rue Frontenac, Sorel-Tracy, QC J3R 4G8, Canada",QC J3R 4G8,Canada,+1 450-742-6277
http://dentistesmillettemartellini.ca/,Clinique Dentaire Marcoux Millette Martellini,"3825 Rue Frontenac 2ième étage, Sorel-Tracy, QC J3R 4G8, Canada",QC J3R 4G8,Canada,+1 450-742-5020
https://www.fmd.ulaval.ca/,Faculty of Dentistry - Laval University,"Pavillon de Médecine dentaire, 2420 Rue de la Terrasse local 1200, Québec, QC G1V 0A6, Canada",QC G1V 0A6,Canada,+1 418-656-2247
http://www.famili-dent.ca/,Clinique Dentaire Famili-Dent,"369 Bd Fiset Suite 303, Sorel-Tracy, QC J3P 3R3, Canada",QC J3P 3R3,Canada,+1 450-780-7473
http://dentistebeloeil.com/,Centre Dentaire Isabelle Boudreault,"68 Rue Serge-Pepin, Beloeil, QC J3G 0K1, Canada",QC J3G 0K1,Canada,+1 450-446-0446
https://www.dentistesmsh.ca/,Dentistes MSH (Dre Manon Corriveau & Dre Caroline Cusson),"565 Boulevard Sir Wilfrid Laurier, Mont-Saint-Hilaire, Quebec J3H 4X7, Canada",Quebec J3H 4X7,Canada,+1 450-464-4641
http://www.cliniquedentairesimonfournier.com/,Simon Fournier Dental Clinic,"Suite 200, 29 Rue du Pont, Saint-Louis-de-Gonzague, Quebec J0S 1T0, Canada",Quebec J0S 1T0,Canada,+1 450-370-3335
https://hygienedentaire.ca/,Clinique hygiène dentaire Beloeil,"98 Rue Jeannotte, Beloeil, QC J3G 4J7, Canada",QC J3G 4J7,Canada,+1 450-626-1750
https://www.411sante.com/dentiste/lanaudiere/repentigny-5/soins-dentaires-repentigny.htm,Repentigny Dental Center,"557 Rue Notre-Dame, Repentigny, Quebec J6A 2T6, Canada",Quebec J6A 2T6,Canada,+1 450-582-0965
https://dentistesquebec.com/nos-cliniques/st-amable-centre-dentaire-familial/,Centre Dentaire Familial St-Amable,"221 Rue du Cardinal local 1, Saint-Amable, QC J0L 1N0, Canada",QC J0L 1N0,Canada,+1 450-649-5050
https://dentisteriehanok.com/clinique-dentaire-joliette/,Dentisterie Hanok Vingt 32,"175 Rue de la Visitation Bur 130, Saint-Charles-Borromée, QC J6E 4N4, Canada",QC J6E 4N4,Canada,+1 450-756-0053
http://www.labgati.com/,Laboratoire Dentaire Gati inc.,"20 Rue des Sables, Sorel-Tracy, QC J3P 5E6, Canada",QC J3P 5E6,Canada,+1 450-742-6316
https://marcoblouindenturologiste.ciblelocale.ca/,Marco Blouin Denturologiste,"306 Bd Gagné Local B, Sorel-Tracy, QC J3P 2T3, Canada",QC J3P 2T3,Canada,+1 450-556-4055
http://www.cliniquenotredame.com/,Dental Clinic Notre-Dame,"2360 R. Notre Dame O #308, Montréal, QC H3J 1N4, Canada",QC H3J 1N4,Canada,+1 514-989-8846
https://www.centredentairedam.com/,Dental Clinic Francois Dupuis and Associates (La),"69 Rue Baby, Joliette, QC J6E 2V4, Canada",QC J6E 2V4,Canada,+1 450-755-3368
http://centredentairecampanile.com/,Centre dentaire du Campanile,"3730 Rue du Campanile bureau 101, Québec City, Quebec G1X 4G6, Canada",Quebec G1X 4G6,Canada,+1 418-656-0377
http://www.meiclinic.org/,Clinique MEI Clinic - DOWNTOWN,"1442 Sherbrooke St W Ste 100, Montreal, Quebec H3G 1K4, Canada",Quebec H3G 1K4,Canada,+1 438-878-9896
https://ivoire.ca/cliniques/saint-hyacinthe/,Ivoire Saint-Hyacinthe Denturologistes,"2670 Av. Sainte-Anne, Saint-Hyacinthe, QC J2S 5J4, Canada",QC J2S 5J4,Canada,+1 450-774-8802
https://www.lindabelangerdentiste.com/,Centre dentaire Dre Linda Bélanger,"5700 Bd Laurier O, Saint-Hyacinthe, QC J2S 3V8, Canada",QC J2S 3V8,Canada,+1 450-797-3312
https://www.familiprix.com/fr/pharmacies/4726f276-9709-48a5-85f2-76d23e4ca5f6?utm_source=gmb&utm_medium=organic&utm_campaign=lpm,Familiprix Clinique,"2549B Rue Immaculée-Conception, Saint-Ours, QC J0G 1P0, Canada",QC J0G 1P0,Canada,+1 450-402-0621
